idx,text,query
3859,"Hey, that's how some of us get past Cal II.",best online college
19172,"Man sneezes into his trombone during concert

[https://www.youtube.com/watch?v=Vh8l0x9uF-Y](https://www.youtube.com/watch?v=Vh8l0x9uF-Y)",best YouTube video
32973,"Bang Blue Razz just has a nice classic blue raspberry taste that isn’t overly sweet. Reign’s Orange Dreamsicle is good but a little too chemical tasting. There’s a few other really good Bang flavors (Cherry Blade Lemonade, Purple Haze, Black Cherry Vanilla, Cotton Candy, honestly pretty much all of them except Miami Cola), but I think a Blue Razz Bang is probably my energy drink king.",best energy drink
35824,I tried mixing a few different things with Dr. Pepper the other week but I found that nothing tasted as good as just unadulterated Dr. Pepper.,best alcoholic drink
56996,Fiji is the only water I've paid for that I felt was worth it. It also has the best shape for putting in an airplane seat holder.,best water brand
36895,"1. Great America

2. Fiesta Texas

3. Great Adventure 

4. over Georgia

5. over Texas

6. St. Louis 

7. New England 

8. Discovery Kingdom

9. America 

10. (AstroWorld)

11. Frontier City

12. Darien Lake

13. The Great Escape

14. La Ronde",best roller coaster at six flags
55187,This is beautiful. My grandfather has taken me here. One of my favorite spots was Heart Lake and Mt. Jo as a starting point.,best places to hike in the east coast
32611,"Sandals St Lucia. 

We went there for ours and it was incredible.",best vacation resort
1282,YES!  Vanilla bean in a good quality ice cream <3,best ice cream flavor
13007,I just set up my son's PS1 so I can play crash bandicoot. Good gift!,best gifts for mom
64871,Blue Owl,best places to eat in Santa Barbara
17276,lol...,best iOS game
37544,"Yes

DO IT FOR ALL YOUR ROADTRIP

EAT NOTHIJG BUT KENNYWOOD

SLEEP AT KENNYWOOD

MARRY PHANTOMS REVENGE",best amusement park
18288,It seems to alternate every time I hear it.  I was going to go m's but I watched it again to double check and heard n's this time.,best YouTube video
13674,"My university offers a service where they will find *any* published document in the world, free of charge.

Maybe your university offers something similar? At the very least, they should provide a library that has all the newest publications of respected journals in your field.",best research paper archive
6124,The Civil War should be required viewing for all Americans. I can't think of a more moving viewing experience.,best Netflix documentary
55783,"It's an action-adventure film with a romance in it. The primary elements are the kidnapping and related action, the romance is secondary. Also, OP specifically mentions not just typical action adventure films. Agreed it's not as good as Raiders, but who the hell hasn't heard of Indiana Jones and really needs it recommended?",best action and adventure movie
27755,"i read somewhere once where someone was struggling with a similar thing and was venting to their therapist, to which their therapist was like, yo, just eat whatever you want for breakfast... you’re trying to be healthy, practice self care, and hate typically breakfast foods? just have a veggie wrap 

that shit made me rethink my whole start-of-the-day regiment and now i like the idea of nuking one of those steamable veggie packs and hitting the road",best breakfast foods
46643,"Ive always thought ""candy"" is exclusively for non-chocolate sweets. I wonder if its because I grew up in Australia and New Zealand",best trick or treating candy
21869,This is some Junji Ito quality shit right here,best winnie the pooh comic
70581,No way. Wasn't expecting that at all. My school offers accounting with concentrations in either information systems or professional accountancy. What do you think is better?,best major to study in college
28060,Fried rice + Cured meats and eggs,best breakfast foods
42021,"*Europa Report.*

&#x200B;

[Trailer](https://youtu.be/w2BfobyYOmU)",movies like Inception
23240,Nah. I much prefer Assetto Corsa.,best car racing video game
57441,"There's is ok, plus it's really cheap so I can always store a couple of 40 packs in my car to hand out to homeless people at intersections while going to and from work",best water brand
